Timestamp,Latitude,Longitude,Distance_m
2025-11-19 18:12:21,35.707306333333335,139.704814,41.22032797108323
2025-11-19 18:12:23,35.707277,139.7048085,38.79935231203624
2025-11-19 18:12:25,35.70725366666667,139.70480783333332,37.249625474838886
2025-11-19 18:12:27,35.70722516666667,139.70480816666668,35.61353562031893
2025-11-19 18:12:29,35.707193333333336,139.70480666666666,33.88938380611392
2025-11-19 18:12:31,35.70716983333333,139.70480816666668,33.02620608832991
2025-11-19 18:12:33,35.70714783333333,139.7047915,30.8222023724013
2025-11-19 18:12:35,35.70712666666667,139.704782,29.389279690263148
2025-11-19 18:12:37,35.70710716666667,139.7047765,28.492885491096597
2025-11-19 18:12:39,35.70708716666667,139.704778,28.37325130856405
2025-11-19 18:12:41,35.707066833333336,139.70477933333333,28.413739052955325
2025-11-19 18:12:43,35.70704533333333,139.70478133333333,28.705344893197168
2025-11-19 18:12:45,35.707035,139.70477983333333,28.694761785878633
2025-11-19 18:12:47,35.7070335,139.70477983333333,28.716616481181294
2025-11-19 18:12:49,35.707025,139.70476933333333,27.922870223652016
2025-11-19 18:12:51,35.7070145,139.70475816666666,27.161119792186117
2025-11-19 18:12:53,35.707014,139.70475683333333,27.055854138440424
2025-11-19 18:12:55,35.707006,139.7047255,24.537945729156178
2025-11-19 18:12:57,35.70699833333333,139.70469916666667,22.54295012755269
2025-11-19 18:12:59,35.70699916666667,139.704684,21.22724371021084
2025-11-19 18:13:01,35.706997,139.70466833333333,20.007184902915572
2025-11-19 18:13:03,35.7069935,139.70464916666666,18.598723645361297
2025-11-19 18:13:05,35.706997,139.70462383333333,16.389101079510944
2025-11-19 18:13:07,35.707004833333336,139.704603,14.319573348196966
2025-11-19 18:13:09,35.70701583333334,139.70458183333332,12.052198177424126
2025-11-19 18:13:11,35.707025,139.70456266666667,10.042547041891822
2025-11-19 18:13:13,35.707032,139.70454333333333,8.13617154767463
2025-11-19 18:13:15,35.7070395,139.7045175,5.708442628950955
2025-11-19 18:13:17,35.707048666666665,139.70449216666665,3.265298606255188
2025-11-19 18:13:19,35.707057,139.70447133333334,1.3517311558471692
2025-11-19 18:13:21,35.707068166666666,139.70445266666667,1.1149978021253895
2025-11-19 18:13:23,35.707082,139.7044385,2.8577632099641552
2025-11-19 18:13:25,35.7070965,139.70442666666668,4.69808682940761
2025-11-19 18:13:27,35.7071085,139.70441383333332,6.45890907418582
2025-11-19 18:13:29,35.7071245,139.70440566666667,8.265798816276053
2025-11-19 18:13:31,35.7071405,139.704399,10.036321963410021
2025-11-19 18:13:33,35.7071555,139.70440033333333,11.359801090336438
2025-11-19 18:13:35,35.70716483333333,139.70439866666666,12.334862760643695
2025-11-19 18:13:37,35.707167,139.7043965,12.640959730221017
2025-11-19 18:13:39,35.707178166666665,139.70438933333332,14.042076339508954
2025-11-19 18:13:41,35.70719966666667,139.70437716666666,16.669284282143963
2025-11-19 18:13:43,35.70721833333333,139.7043655,18.99880154679431
2025-11-19 18:13:45,35.70722716666667,139.704357,20.229792882023606
2025-11-19 18:13:47,35.70722766666667,139.70435716666665,20.271312060195182
2025-11-19 18:13:49,35.707227833333334,139.70435666666665,20.309335244270855
2025-11-19 18:13:51,35.7072465,139.70434366666666,22.69640896120386
2025-11-19 18:13:53,35.70726616666666,139.704332,25.123076870305212
2025-11-19 18:13:55,35.7072855,139.70431916666666,27.567956025132776
2025-11-19 18:13:57,35.70730283333333,139.70431,29.659456205289818
2025-11-19 18:13:59,35.707319166666665,139.7043,31.689080786328994
2025-11-19 18:14:01,35.7073385,139.70428583333333,34.190885901884855
2025-11-19 18:14:03,35.70735533333333,139.70426966666668,36.53559483499773
2025-11-19 18:14:05,35.707369666666665,139.7042565,38.508604385217076
2025-11-19 18:14:07,35.70738516666667,139.70424333333332,40.59623361094418
2025-11-19 18:14:09,35.707391333333334,139.7042365,41.498603737618296
2025-11-19 18:14:11,35.707393,139.70423516666668,41.71951163578279
2025-11-19 18:14:13,35.70739366666667,139.70423383333332,41.84394051930383
2025-11-19 18:14:15,35.7073945,139.70423233333332,41.992081602204415
2025-11-19 18:14:17,35.7073835,139.7042335,40.882731669948555
2025-11-19 18:14:19,35.7073705,139.70424083333333,39.300598465334375
2025-11-19 18:14:21,35.70735466666667,139.70424433333332,37.63266065699061
2025-11-19 18:14:23,35.70733583333333,139.70425933333334,35.1362190677432
2025-11-19 18:14:25,35.70731983333334,139.70426866666668,33.17923245408866
2025-11-19 18:14:27,35.70730533333333,139.70427883333332,31.323978459929627
2025-11-19 18:14:29,35.7072915,139.70428666666666,29.64564858665243
2025-11-19 18:14:31,35.707275333333335,139.70430033333332,27.463616748808846
2025-11-19 18:14:33,35.70726666666667,139.7043095,26.204324498736224
2025-11-19 18:14:35,35.70726783333333,139.7043095,26.31402440478025
2025-11-19 18:14:37,35.707251166666666,139.704326,23.950394489946717
2025-11-19 18:14:39,35.707233333333335,139.70434166666666,21.518011529791146
2025-11-19 18:14:41,35.70721316666667,139.7043555,18.950249712089686
2025-11-19 18:14:43,35.70719533333333,139.70437166666667,16.49541163178484
2025-11-19 18:14:45,35.70717616666667,139.70438433333334,14.076774820971398
2025-11-19 18:14:47,35.7071575,139.70439983333333,11.574207596634704
2025-11-19 18:14:49,35.70713933333333,139.70441583333334,9.099890636277522
2025-11-19 18:14:51,35.7071195,139.70443216666666,6.455629178216148
2025-11-19 18:14:53,35.7071,139.704445,3.994718170672415
2025-11-19 18:14:55,35.70708116666667,139.70446083333334,1.5133244187896728
2025-11-19 18:14:57,35.70706216666667,139.7044755,1.1500037486152752
2025-11-19 18:14:59,35.707042,139.70449066666666,3.709418093940909
2025-11-19 18:15:01,35.70702383333333,139.704509,6.3239087057589
2025-11-19 18:15:03,35.707009,139.70452566666665,8.556226144882496
2025-11-19 18:15:05,35.706991333333335,139.70453933333334,10.862097888837098
2025-11-19 18:15:07,35.70697783333333,139.70454566666666,12.406295901786873
2025-11-19 18:15:09,35.706966333333334,139.70455933333332,14.17025017606489
2025-11-19 18:15:11,35.7069575,139.70457516666667,15.826462783266981
2025-11-19 18:15:13,35.7069425,139.704596,18.313863542471793
2025-11-19 18:15:15,35.706926333333335,139.70461966666667,21.075164419475872
2025-11-19 18:15:17,35.70690716666667,139.704642,24.01112074587078
2025-11-19 18:15:19,35.706889333333336,139.70466416666667,26.82707715632866
2025-11-19 18:15:21,35.706869833333336,139.704686,29.760853766006296
2025-11-19 18:15:23,35.70685133333333,139.70470566666665,32.48071754776742
2025-11-19 18:15:25,35.70683183333333,139.70472133333334,35.04344348729536
2025-11-19 18:15:27,35.70681066666667,139.7047355,37.66258304171229
2025-11-19 18:15:29,35.706789666666666,139.70474966666666,40.27568765879145
2025-11-19 18:15:31,35.706767666666664,139.70476233333332,42.896685945053484
2025-11-19 18:15:33,35.70674616666667,139.70477666666667,45.576446086650364
2025-11-19 18:15:35,35.70672483333333,139.70478833333334,48.09934322059212
2025-11-19 18:15:37,35.7067,139.70479666666665,50.76413714319213
2025-11-19 18:15:39,35.706678833333335,139.7047985,52.778454744333665
2025-11-19 18:15:41,35.706657166666666,139.70480183333333,54.94195199338495
2025-11-19 18:15:43,35.706635,139.704806,57.214403654399625
2025-11-19 18:15:45,35.706613833333336,139.70481,59.402114041400864
2025-11-19 18:15:47,35.7065925,139.70481366666667,61.60489716432005
2025-11-19 18:15:49,35.70657,139.70482016666668,64.06228762947323
2025-11-19 18:15:51,35.706546833333334,139.70482083333334,66.33577022527916
2025-11-19 18:15:53,35.70652416666667,139.704822,68.60301394789433
2025-11-19 18:15:55,35.70650583333333,139.7048395,71.14942399385379
2025-11-19 18:15:57,35.7064885,139.70486333333332,73.87805285354456
2025-11-19 18:15:59,35.70647433333333,139.70488933333334,76.41132699246421
2025-11-19 18:16:01,35.70645866666667,139.70491366666667,79.03048955431534
2025-11-19 18:16:03,35.70643966666667,139.7049295,81.58041628002
2025-11-19 18:16:05,35.70641533333333,139.70493116666665,83.98994453597784
2025-11-19 18:16:07,35.706390666666664,139.704935,86.54579683331438
2025-11-19 18:16:09,35.706370166666666,139.70494983333333,89.19218391790443
2025-11-19 18:16:11,35.7063555,139.70497266666666,91.63374776377276
2025-11-19 18:16:13,35.70634033333333,139.70499233333334,93.98795868707555
2025-11-19 18:16:15,35.7063235,139.70500766666666,96.30621535667258
2025-11-19 18:16:17,35.70630666666667,139.70501966666666,98.47130476754613
2025-11-19 18:16:19,35.706284333333336,139.705025,100.86010487194388
2025-11-19 18:16:21,35.70626083333333,139.70503216666665,103.45065156869312
2025-11-19 18:16:23,35.70623766666667,139.70503783333334,105.94771846849902
2025-11-19 18:16:25,35.70621333333333,139.70504416666665,108.5938709774522
2025-11-19 18:16:27,35.70619266666667,139.70505033333333,110.87994413624493
2025-11-19 18:16:29,35.70619166666667,139.70504866666667,110.90603703997633
2025-11-19 18:16:31,35.70618983333333,139.70504816666667,111.0641348588794
2025-11-19 18:16:33,35.706185833333336,139.7050465,111.38508836699893
2025-11-19 18:16:35,35.706185166666664,139.70503533333334,110.97803184005633
2025-11-19 18:16:37,35.706193666666664,139.7050025,108.78340230938329
2025-11-19 18:16:39,35.706211833333334,139.7049715,105.7346240605727
2025-11-19 18:16:41,35.70621466666667,139.7049505,104.6402026944816
2025-11-19 18:16:43,35.7062065,139.7049315,104.76316267533798
2025-11-19 18:16:45,35.7062025,139.70491816666666,104.69350844107791
2025-11-19 18:16:47,35.706193999999996,139.7049235,105.75294425102149
2025-11-19 18:16:49,35.706183833333334,139.7049505,107.76571766308192
2025-11-19 18:16:51,35.706165166666665,139.70497616666665,110.61571762273397
2025-11-19 18:16:53,35.70615183333334,139.70499316666667,112.60885799195158
2025-11-19 18:16:55,35.70614883333333,139.70501483333334,113.75337943341854
2025-11-19 18:16:57,35.706146,139.7050325,114.74217541354231
2025-11-19 18:16:59,35.70614666666667,139.7050505,115.41281552354762
2025-11-19 18:17:01,35.70615766666667,139.70506533333332,114.95287942637755
2025-11-19 18:17:03,35.70616966666667,139.705085,114.6355484149493
2025-11-19 18:17:05,35.7061725,139.705106,115.30264748973094
2025-11-19 18:17:07,35.706168166666664,139.70512516666668,116.5970972718197
2025-11-19 18:17:09,35.706164,139.70514366666666,117.85755190680416
2025-11-19 18:17:11,35.706154,139.70515283333333,119.2394284044386
2025-11-19 18:17:13,35.70621516666667,139.70522833333334,117.36288936073278
2025-11-19 18:17:15,35.70624016666667,139.7053065,119.49214273795796
2025-11-19 18:17:17,35.70625616666667,139.70538166666665,122.60955596738903
2025-11-19 18:17:19,35.706264,139.7054675,127.36654219320441
2025-11-19 18:17:21,35.706262833333334,139.70552683333332,131.32519264817392
2025-11-19 18:17:53,35.70575783333334,139.70620883333333,214.7532110632735
2025-11-19 18:17:55,35.70574,139.706237,217.97046840858914
2025-11-19 18:17:57,35.70571433333333,139.7062595,221.40406592309094
2025-11-19 18:17:59,35.705696833333334,139.70625566666666,222.48231384682188
2025-11-19 18:18:01,35.70568033333333,139.70623933333334,222.68070651115582
2025-11-19 18:18:03,35.705707833333335,139.7062105,218.68017389085338
2025-11-19 18:18:05,35.70570283333333,139.7062165,219.45688781535335
2025-11-19 18:18:07,35.7056895,139.70623716666665,221.8325691771575
2025-11-19 18:18:09,35.7056725,139.70622933333334,222.6380922661807
